MSFT (Microsoft Corporation),110.19,0
Nov 30 2018 @ 06:48 ET,Bid,110.29,Ask,109.87,Size,2x1,Vol,28123195
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
12/07/2018,MSFT181207C00108000,3.47,-0.48,3.2,3.3,417,0.5927,0.4519,0.0397,1315,108.000,MSFT181207P00108000,0.98,0.085,0.96,1,866,0.05,-0.5394,0.1844,6493
12/07/2018,MSFT181207C00109000,2.79,-0.41,2.53,2.61,917,0.5555,0.4048,0.0417,1256,109.000,MSFT181207P00109000,1.31,0.14,1.27,1.32,899,0.05,-0.8354,0.1951,1315
12/07/2018,MSFT181207C00110000,2.01,-0.55,1.93,2,2186,0.5202,0.3536,0.0428,4003,110.000,MSFT181207P00110000,1.65,0.14,1.66,1.71,1444,0.05,-0.4824,0.0838,2946
12/07/2018,MSFT181207C00111000,1.45,-0.525,1.42,1.48,3505,0.4874,0.2993,0.0428,3478,111.000,MSFT181207P00111000,2.16,0.225,2.14,2.23,3211,0.05,-0.5669,0.0844,2013
12/07/2018,MSFT181207C00112000,1.06,-0.42,1.01,1.06,1286,0.459,0.2449,0.0413,3546,112.000,MSFT181207P00112000,2.38,-0.05,2.72,2.8,277,0.05,-0.6482,0.0802,582
12/07/2018,MSFT181207C00113000,0.71,-0.36,0.7,0.74,1369,0.4383,0.195,0.038,1853,113.000,MSFT181207P00113000,3.45,0.4,3.35,3.5,166,0.05,-0.7258,0.0726,157
12/07/2018,MSFT181207C00114000,0.49,-0.265,0.46,0.5,452,0.4156,0.147,0.0335,1259,114.000,MSFT181207P00114000,4.15,0.45,4.1,4.3,19,0.05,-0.7956,0.0629,107
12/07/2018,MSFT181207C00115000,0.34,-0.17,0.29,0.33,564,0.4014,0.1089,0.0282,868,115.000,MSFT181207P00115000,4.59,0.115,4.95,5.15,12,0.05,-0.8561,0.0513,38
12/07/2018,MSFT181207C00116000,0.25,-0.085,0.18,0.21,416,0.3864,0.0775,0.0228,845,116.000,MSFT181207P00116000,5.25,-0.05,5.8,6.05,278,0.05,-0.9036,0.0393,270
12/07/2018,MSFT181207C00117000,0.18,-0.035,0.11,0.14,545,0.3797,0.0539,0.0175,617,117.000,MSFT181207P00117000,7.12,0,4.5,9,0,0.05,-0.9419,0.0277,19
12/07/2018,MSFT181207C00118000,0.08,-0.05,0.07,0.1,21,0.3755,0.0376,0.0133,238,118.000,MSFT181207P00118000,0,0,6.3,9,0,0.05,-1,0,0
12/07/2018,MSFT181207C00119000,0.07,-0.015,0.04,0.07,62,0.3654,0.0242,0.0095,99,119.000,MSFT181207P00119000,0,0,8.4,9.5,0,0.05,-0.9524,0.0196,0
12/07/2018,MSFT181207C00120000,0.04,-0.015,0.02,0.1,7,0.3737,0.0188,0.0075,149,120.000,MSFT181207P00120000,17.02,0,9.4,10.6,2,0.05,-0.9658,0.0148,12
12/07/2018,MSFT181207C00121000,0.04,0.005,0,0.07,2,0.3706,0.0123,0.0052,353,121.000,MSFT181207P00121000,0,0,15.6,13,0,0.05,-0.7253,0.0215,0
12/07/2018,MSFT181207C00122000,0.02,0,0.02,0.03,0,0.3864,0.0108,0.0045,223,122.000,MSFT181207P00122000,0,0,16.6,13.95,0,0.05,-0.7346,0.0203,0
12/07/2018,MSFT181207C00123000,0,0,0,0.06,4,0.3976,0.0089,0.0037,4,123.000,MSFT181207P00123000,0,0,11.55,14.85,0,0.05,-1,0,0
12/07/2018,MSFT181207C00124000,0.01,0,0,0.13,0,0.4714,0.0176,0.0056,1,124.000,MSFT181207P00124000,16.95,0,12.5,16,0,0.05,-1,0,2
12/07/2018,MSFT181207C00125000,0,0,0,0.1,0,0.4939,0.0168,0.0051,1,125.000,MSFT181207P00125000,0,0,13.4,17.05,0,0.05,-1,0,2
12/07/2018,MSFT181207C00126000,0.02,0,0,0.13,0,0.4507,0.0073,0.0027,7,126.000,MSFT181207P00126000,0,0,14.55,17.85,0,0.05,-1,0,0
12/14/2018,MSFT181214C00075000,0,0,33.1,33.05,0,0.05,0,0,0,75.000,MSFT181214P00075000,0,0,0,0.24,0,0.6787,-0.0036,0.0007,5
12/14/2018,MSFT181214C00075500,0,0,32.55,32.55,0,0.05,0,0,0,75.500,MSFT181214P00075500,0,0,0,0.05,0,0.6596,-0.0033,0.0007,0
12/14/2018,MSFT181214C00076000,0,0,32,31.85,0,0.05,0,0,0,76.000,MSFT181214P00076000,0.02,0.005,0,1,4,0.6445,-0.0032,0.0007,4
12/14/2018,MSFT181214C00076500,0,0,31.55,31.3,0,0.05,0,0,0,76.500,MSFT181214P00076500,0,0,0,0.06,0,0.6423,-0.0037,0.0008,0
12/14/2018,MSFT181214C00077000,0,0,31.1,30.6,0,0.05,0,0,0,77.000,MSFT181214P00077000,0,0,0,0.06,0,0.6308,-0.0037,0.0008,0
12/14/2018,MSFT181214C00077500,0,0,30.55,30.3,0,0.05,0,0,0,77.500,MSFT181214P00077500,0,0,0,0.07,0,0.6025,-0.003,0.0007,0
12/14/2018,MSFT181214C00078000,0,0,30,29.8,0,0.05,0,0,0,78.000,MSFT181214P00078000,0,0,0,0.78,0,0.5924,-0.0031,0.0007,5
12/14/2018,MSFT181214C00078500,0,0,29.55,29.3,0,0.05,0,0,0,78.500,MSFT181214P00078500,0,0,0,3.5,0,0.5947,-0.0038,0.0008,4
12/14/2018,MSFT181214C00079000,0,0,29.15,28.75,0,0.05,0,0,0,79.000,MSFT181214P00079000,0,0,0,0.09,0,0.5779,-0.0035,0.0008,0
12/14/2018,MSFT181214C00079500,0,0,28.65,28.3,0,0.05,0,0,0,79.500,MSFT181214P00079500,0.05,0,0,1.12,0,0.5889,-0.0048,0.0011,2
12/14/2018,MSFT181214C00080000,30.75,1.375,30.15,30.45,130,1.4823,0.8489,0.0062,129,80.000,MSFT181214P00080000,0.05,0,0,0.24,0,0.5796,-0.005,0.0011,48
12/14/2018,MSFT181214C00080500,0,0,28.05,27.55,0,0.05,0,0,0,80.500,MSFT181214P00080500,0,0,0,0.11,0,0.5788,-0.0057,0.0012,0
12/14/2018,MSFT181214C00081000,0,0,27.55,26.8,1,0.05,0,0,1,81.000,MSFT181214P00081000,0,0,0,0.12,0,0.5675,-0.0058,0.0013,0
12/14/2018,MSFT181214C00081500,24.41,0,27.05,30.95,0,0.05,1,0.0067,1,81.500,MSFT181214P00081500,0,0,0,0.13,0,0.5695,-0.0068,0.0015,0
12/14/2018,MSFT181214C00082000,0,0,26.1,25.8,0,0.05,0,0,0,82.000,MSFT181214P00082000,0,0,0,0.14,0,0.5684,-0.0079,0.0017,0
12/14/2018,MSFT181214C00082500,0,0,25.6,25.55,0,0.05,0,0,0,82.500,MSFT181214P00082500,0,0,0,0.14,0,0.558,-0.0081,0.0018,0
12/14/2018,MSFT181214C00083000,0,0,25.1,25.1,0,0.05,0,0,0,83.000,MSFT181214P00083000,0.07,0,0,1.16,0,0.5535,-0.009,0.002,4
12/14/2018,MSFT181214C00083500,0,0,24.6,24.35,0,0.05,0,0,0,83.500,MSFT181214P00083500,0,0,0,0.16,0,0.5575,-0.0107,0.0023,0
12/14/2018,MSFT181214C00084000,0,0,24.55,23.75,0,0.05,0,0,0,84.000,MSFT181214P00084000,0.08,0,0,0.25,0,0.5421,-0.0104,0.0023,42
12/14/2018,MSFT181214C00084500,0,0,24.05,23.35,0,0.05,0,0,0,84.500,MSFT181214P00084500,0,0,0,0.1,0,0.5368,-0.0115,0.0025,0
12/14/2018,MSFT181214C00085000,0,0,23,22.75,0,0.05,0,0,0,85.000,MSFT181214P00085000,0,0,0,0.27,0,0.5328,-0.0127,0.0028,2
12/14/2018,MSFT181214C00085500,0,0,23.05,22.3,0,0.05,0,0,0,85.500,MSFT181214P00085500,0,0,0.02,0.11,0,0.5336,-0.0147,0.0031,0
12/14/2018,MSFT181214C00086000,0,0,22.1,21.75,0,0.05,0,0,0,86.000,MSFT181214P00086000,0,0,0,0.14,0,0.5196,-0.0147,0.0032,1
12/14/2018,MSFT181214C00086500,0,0,21.65,21.3,0,0.05,0,0,0,86.500,MSFT181214P00086500,0,0,0.04,0.11,0,0.5213,-0.017,0.0036,0
12/14/2018,MSFT181214C00087000,0,0,21.1,22.2,0,0.05,1,0,0,87.000,MSFT181214P00087000,0,0,0,0.16,0,0.5093,-0.0176,0.0038,5
12/14/2018,MSFT181214C00087500,0,0,20.75,20.35,0,0.05,0,0,0,87.500,MSFT181214P00087500,0,0,0.05,0.14,0,0.5167,-0.0212,0.0044,0
12/14/2018,MSFT181214C00088000,0,0,20.1,20,0,0.05,0,0,0,88.000,MSFT181214P00088000,0,0,0.06,0.11,0,0.4959,-0.02,0.0044,0
12/14/2018,MSFT181214C00088500,0,0,19.75,19.3,0,0.05,0,0,0,88.500,MSFT181214P00088500,0,0,0,0.09,0,0.4401,-0.0127,0.0033,10
12/14/2018,MSFT181214C00089000,0,0,19.65,18.8,0,0.05,0,0,0,89.000,MSFT181214P00089000,0.03,-0.01,0,0.21,5,0.4878,-0.0247,0.0053,5
12/14/2018,MSFT181214C00089500,0,0,18.9,18.6,0,0.05,0,0,0,89.500,MSFT181214P00089500,0.59,0,0,0.14,0,0.4454,-0.0187,0.0046,41
12/14/2018,MSFT181214C00090000,20.86,-0.265,20.2,20.5,30,1.0793,0.8001,0.0106,33,90.000,MSFT181214P00090000,0.06,0.005,0.03,0.08,2,0.4116,-0.0148,0.004,850
12/14/2018,MSFT181214C00090500,0,0,17.9,17.4,0,0.05,0,0,0,90.500,MSFT181214P00090500,0.39,0,0,1.21,0,0.381,-0.0115,0.0035,2
12/14/2018,MSFT181214C00091000,0,0,17.6,18.2,0,0.05,0.8776,0.0117,0,91.000,MSFT181214P00091000,0.25,0,0,0.11,0,0.378,-0.0133,0.004,8
12/14/2018,MSFT181214C00091500,0,0,17.15,16.3,0,0.05,0,0,0,91.500,MSFT181214P00091500,0.21,0,0,0.31,0,0.3667,-0.0136,0.0042,119
12/14/2018,MSFT181214C00092000,0,0,16.5,15.85,0,0.05,0,0,0,92.000,MSFT181214P00092000,0.06,0,0.05,0.08,0,0.3828,-0.0201,0.0057,235
12/14/2018,MSFT181214C00092500,14.3,0,16.45,18.8,0,0.9215,0.794,0.0126,0,92.500,MSFT181214P00092500,0.19,0,0,0.85,0,0.351,-0.0157,0.005,148
12/14/2018,MSFT181214C00093000,0,0,16.6,14.8,0,0.05,0,0,0,93.000,MSFT181214P00093000,0.14,0,0.06,0.09,0,0.3684,-0.0237,0.0067,67
12/14/2018,MSFT181214C00093500,0,0,16.15,14.35,0,0.05,0,0,0,93.500,MSFT181214P00093500,0.1,0,0,0.54,0,0.3338,-0.0175,0.0058,60
12/14/2018,MSFT181214C00094000,0,0,14.45,14.05,0,0.05,0,0,0,94.000,MSFT181214P00094000,0.11,0,0,0.32,0,0.3274,-0.0197,0.0065,24
12/14/2018,MSFT181214C00094500,15.7,0,15.75,16.05,0,0.8953,0.7685,0.0141,34,94.500,MSFT181214P00094500,0.36,0,0.06,0.15,0,0.3486,-0.0305,0.0088,49
12/14/2018,MSFT181214C00095000,16.36,0,14.1,17.35,0,0.8491,0.7686,0.0148,124,95.000,MSFT181214P00095000,0.1,-0.02,0.09,0.16,90,0.3418,-0.034,0.0098,420
12/14/2018,MSFT181214C00095500,10.5,0,13.3,16.05,0,0.876,0.7546,0.0149,10,95.500,MSFT181214P00095500,0,0,0.07,0.18,0,0.3364,-0.0372,0.0107,866
12/14/2018,MSFT181214C00096000,11.55,0,12.9,16.45,0,0.8152,0.758,0.0159,12,96.000,MSFT181214P00096000,0.13,0,0.07,0.19,0,0.3295,-0.0407,0.0118,69
12/14/2018,MSFT181214C00096500,10.3,0,12.4,15.65,0,0.8111,0.7506,0.0163,2,96.500,MSFT181214P00096500,0.12,0,0.1,0.21,0,0.3244,-0.0455,0.0131,26
12/14/2018,MSFT181214C00097000,9.9,0,11.7,15.6,0,0.7199,0.7619,0.0178,10,97.000,MSFT181214P00097000,0.19,0.025,0.13,0.23,20,0.3206,-0.0516,0.0147,121
12/14/2018,MSFT181214C00097500,0,0,11.45,14.9,0,0.7352,0.7469,0.0181,5,97.500,MSFT181214P00097500,0.67,0,0.12,0.25,0,0.3099,-0.0546,0.0159,92
12/14/2018,MSFT181214C00098000,8.6,0,11,13.1,0,0.7837,0.7263,0.0178,26,98.000,MSFT181214P00098000,0.18,-0.015,0.17,0.26,4,0.3057,-0.0617,0.0177,144
12/14/2018,MSFT181214C00098500,0,0,10.3,12.45,0,0.05,1,0.0221,31,98.500,MSFT181214P00098500,0.24,0,0.18,0.46,0,0.2998,-0.0687,0.0196,8
12/14/2018,MSFT181214C00099000,0,0,10,11.9,0,0.7433,0.7148,0.0192,35,99.000,MSFT181214P00099000,0.27,0.04,0.22,0.3,15,0.2933,-0.0773,0.0219,200
12/14/2018,MSFT181214C00099500,0,0,9.7,11.85,0,0.6567,0.7216,0.0215,122,99.500,MSFT181214P00099500,0.3,0.05,0.22,0.51,887,0.2855,-0.0847,0.0242,93
12/14/2018,MSFT181214C00100000,9.83,-1.42,9,11.7,2,0.718,0.6966,0.0206,128,100.000,MSFT181214P00100000,0.29,0.01,0.27,0.54,67,0.281,-0.094,0.0265,21272
12/14/2018,MSFT181214C00101000,10.5,0,9.55,9.85,0,0.6833,0.6797,0.0223,99,101.000,MSFT181214P00101000,0.35,0.02,0.34,0.44,33,0.2642,-0.1148,0.0326,218
12/14/2018,MSFT181214C00102000,9.59,0,8.65,8.85,0,0.6551,0.6598,0.0239,199,102.000,MSFT181214P00102000,0.4,-0.005,0.41,0.9,30,0.2485,-0.1405,0.0398,1707
12/14/2018,MSFT181214C00103000,8.69,0,7.75,7.95,2,0.6209,0.6388,0.0258,241,103.000,MSFT181214P00103000,0.51,0.015,0.52,1,90,0.2323,-0.1728,0.0488,1298
12/14/2018,MSFT181214C00104000,6.69,-0.985,6.9,7.1,10,0.5925,0.6145,0.0278,325,104.000,MSFT181214P00104000,0.57,-0.03,0.64,0.93,34,0.2156,-0.2142,0.0598,999
12/14/2018,MSFT181214C00105000,6.1,-0.725,6.1,6.25,82,0.5615,0.5877,0.0299,4464,105.000,MSFT181214P00105000,0.82,0.085,0.8,0.89,181,0.1976,-0.2669,0.0734,1005
12/14/2018,MSFT181214C00106000,5.95,0,5.3,5.45,37,0.534,0.5574,0.032,473,106.000,MSFT181214P00106000,1,0.11,0.99,1.09,170,0.1766,-0.3346,0.0907,331
12/14/2018,MSFT181214C00107000,5,-0.175,4.5,4.65,221,0.5036,0.5239,0.0344,506,107.000,MSFT181214P00107000,1.13,0.03,1.22,1.33,451,0.1544,-0.4264,0.1112,950
12/14/2018,MSFT181214C00108000,3.92,-0.505,3.8,3.95,219,0.4808,0.4867,0.0362,733,108.000,MSFT181214P00108000,1.47,0.12,1.5,1.58,203,0.1219,-0.5586,0.1402,478
12/14/2018,MSFT181214C00109000,3.63,-0.095,3.15,3.25,107,0.4569,0.4462,0.0378,516,109.000,MSFT181214P00109000,1.8,0.15,1.84,1.9,139,0.0702,-0.8155,0.1529,389
12/14/2018,MSFT181214C00110000,2.88,-0.22,2.57,2.65,378,0.437,0.4033,0.0389,787,110.000,MSFT181214P00110000,2.29,0.275,2.24,2.32,200,0.05,-0.8004,0.1147,281
12/14/2018,MSFT181214C00111000,2.1,-0.42,2.05,2.13,339,0.4175,0.3581,0.0393,2760,111.000,MSFT181214P00111000,2.61,0.18,2.72,2.8,71,0.05,-0.5257,0.0673,347
12/14/2018,MSFT181214C00112000,1.66,-0.355,1.61,1.67,526,0.4003,0.312,0.0389,2198,112.000,MSFT181214P00112000,3.14,0.22,3.25,3.35,50,0.05,-0.5937,0.067,315
12/14/2018,MSFT181214C00113000,1.29,-0.29,1.21,1.29,387,0.3833,0.2654,0.0378,948,113.000,MSFT181214P00113000,3.65,0.15,3.85,4,145,0.05,-0.6583,0.0638,366
12/14/2018,MSFT181214C00114000,1.12,-0.08,0.91,0.97,101,0.3714,0.2225,0.0355,1190,114.000,MSFT181214P00114000,4.26,0.135,4.5,4.7,13,0.05,-0.6677,0.048,54
12/14/2018,MSFT181214C00115000,0.76,-0.15,0.68,0.72,383,0.3578,0.1824,0.0327,1573,115.000,MSFT181214P00115000,5.05,0.225,5.3,5.45,32,0.05,-0.7595,0.0556,374
12/14/2018,MSFT181214C00116000,0.55,-0.12,0.47,0.54,39,0.3488,0.1447,0.0289,267,116.000,MSFT181214P00116000,5.95,0.35,6.1,6.3,104,0.05,-0.8373,0.0454,80
12/14/2018,MSFT181214C00117000,0.45,-0.045,0.33,0.4,14,0.3389,0.112,0.025,421,117.000,MSFT181214P00117000,7.1,0.675,6.95,7.15,10,0.05,-0.8694,0.0382,10
12/14/2018,MSFT181214C00118000,0.29,-0.06,0.24,0.28,93,0.333,0.0864,0.021,1173,118.000,MSFT181214P00118000,7.95,0.65,7.75,8.1,6,0.05,-0.8969,0.0318,23
12/14/2018,MSFT181214C00119000,0.2,-0.05,0.17,0.2,25,0.3278,0.0654,0.0173,56,119.000,MSFT181214P00119000,0,0,13.6,9.95,0,0.05,-0.679,0.0241,0
12/14/2018,MSFT181214C00120000,0.18,0.005,0.11,0.15,33,0.3268,0.0503,0.0141,136,120.000,MSFT181214P00120000,0,0,7.8,11.55,0,0.05,-0.9455,0.0204,67
12/14/2018,MSFT181214C00121000,0.11,-0.005,0.07,0.12,11,0.3228,0.0369,0.0111,89,121.000,MSFT181214P00121000,0,0,8.8,12.5,0,0.05,-1,0,2
12/14/2018,MSFT181214C00122000,0.06,0,0.03,0.13,0,0.3187,0.0268,0.0086,25,122.000,MSFT181214P00122000,0,0,16.6,13.2,0,0.05,-0.6826,0.0183,0
12/14/2018,MSFT181214C00123000,0,0,0,0.13,0,0.3065,0.0162,0.0059,0,123.000,MSFT181214P00123000,0,0,11.35,14.1,0,0.05,-1,0,0
12/14/2018,MSFT181214C00124000,0,0,0,0.18,0,0.3471,0.0224,0.0068,0,124.000,MSFT181214P00124000,0,0,11.7,15.7,0,0.05,-1,0,0
12/14/2018,MSFT181214C00125000,0,0,0,0.05,4,0.3177,0.0103,0.0038,4,125.000,MSFT181214P00125000,0,0,13,16.15,0,0.05,-1,0,0
12/14/2018,MSFT181214C00126000,0,0,0,0.12,0,0.363,0.0165,0.005,1,126.000,MSFT181214P00126000,0,0,13.8,17.5,0,0.05,-1,0,0
12/21/2018,MSFT181221C00060000,43.97,0,48.35,52.75,0,1.4168,0.9728,0.0016,19,60.000,MSFT181221P00060000,0,0,0,0.01,0,0.8193,-0.0009,0.0001,5219
12/21/2018,MSFT181221C00065000,0,0,43.15,47.8,0,1.1346,0.9793,0.0016,1,65.000,MSFT181221P00065000,0.01,0,0,0.01,0,0.6929,-0.0007,0.0001,11717
12/21/2018,MSFT181221C00070000,0,0,38.25,42.75,0,1.0659,0.9693,0.0024,37,70.000,MSFT181221P00070000,0.01,0,0,0.16,0,0.6804,-0.0025,0.0004,4971
12/21/2018,MSFT181221C00075000,34.5,0,35,35.6,0,1.0207,0.9521,0.0036,30,75.000,MSFT181221P00075000,0.01,0,0,0.18,23,0.6039,-0.0037,0.0007,2673
12/21/2018,MSFT181221C00076000,0,0,32,36.65,0,0.8177,0.9748,0.0027,0,76.000,MSFT181221P00076000,0,0,0,0.09,0,0.5999,-0.0046,0.0008,0
12/21/2018,MSFT181221C00077000,0,0,31.2,35.7,0,0.7929,0.9741,0.0028,0,77.000,MSFT181221P00077000,0,0,0,1.3,0,0.5985,-0.0059,0.001,0
12/21/2018,MSFT181221C00078000,0,0,30.15,34.25,0,0.05,1,0.0029,0,78.000,MSFT181221P00078000,0.04,0,0,0.08,0,0.5855,-0.0065,0.0012,305
12/21/2018,MSFT181221C00079000,0,0,29.25,32.85,0,0.05,1,0.0015,0,79.000,MSFT181221P00079000,0,0,0,0.13,0,0.5789,-0.0077,0.0014,0
12/21/2018,MSFT181221C00080000,30,0,30.05,30.6,0,0.8738,0.9461,0.0046,84,80.000,MSFT181221P00080000,0.02,0,0.01,0.18,0,0.4942,-0.0034,0.0008,1181
12/21/2018,MSFT181221C00081000,30.25,0.25,29.05,29.6,5,0.8562,0.9424,0.005,5,81.000,MSFT181221P00081000,0.02,0,0.01,0.19,0,0.5516,-0.0094,0.0017,20
12/21/2018,MSFT181221C00082000,0,0,26.25,29.95,0,0.05,1,0.0026,0,82.000,MSFT181221P00082000,0.07,0,0,0.19,0,0.5251,-0.009,0.0017,68
12/21/2018,MSFT181221C00083000,0,0,25.45,28.8,0,0.05,1,0,0,83.000,MSFT181221P00083000,0.07,0,0,0.1,0,0.4851,-0.0072,0.0015,798
12/21/2018,MSFT181221C00084000,0,0,24.5,27.85,0,0.7805,0.9356,0.006,0,84.000,MSFT181221P00084000,0.08,0,0,0.11,0,0.4622,-0.007,0.0016,228
12/21/2018,MSFT181221C00085000,20.1,0,24.25,26.4,0,0.6508,0.9569,0.0052,275,85.000,MSFT181221P00085000,0.04,0.005,0.04,0.09,57,0.4707,-0.0102,0.0021,2924
12/21/2018,MSFT181221C00086000,0,0,22.5,24.8,0,0.7192,0.9331,0.0067,0,86.000,MSFT181221P00086000,0.05,0.015,0.03,0.22,20,0.4507,-0.0104,0.0023,804
12/21/2018,MSFT181221C00087000,0,0,22.8,23.8,0,0.6987,0.9293,0.0072,0,87.000,MSFT181221P00087000,0.05,0,0.04,0.12,0,0.4395,-0.012,0.0026,505
12/21/2018,MSFT181221C00088000,0,0,20.8,24.15,0,0.7442,0.9086,0.0082,0,88.000,MSFT181221P00088000,0.07,0.015,0.05,0.22,1,0.4298,-0.0141,0.0031,308
12/21/2018,MSFT181221C00089000,0,0,20.85,23.55,0,0.7274,0.9019,0.0088,0,89.000,MSFT181221P00089000,0.09,0.03,0.06,0.25,16,0.4235,-0.0169,0.0036,16
12/21/2018,MSFT181221C00090000,21.2,0,20.35,20.7,11,0.6247,0.9205,0.0087,382,90.000,MSFT181221P00090000,0.08,0.005,0.07,0.11,106,0.4101,-0.0191,0.0042,5429
12/21/2018,MSFT181221C00091000,0,0,18.85,21.45,0,0.6226,0.9093,0.0097,0,91.000,MSFT181221P00091000,0.27,0,0.08,0.13,0,0.3983,-0.0218,0.0048,5
12/21/2018,MSFT181221C00092000,0,0,17,20.5,0,0.5957,0.9059,0.0104,0,92.000,MSFT181221P00092000,0.15,0.025,0.1,0.17,6,0.393,-0.0264,0.0057,129
12/21/2018,MSFT181221C00093000,13.4,0,16.85,19.5,0,0.6089,0.8891,0.0115,18,93.000,MSFT181221P00093000,0.13,-0.005,0.12,0.19,14,0.3833,-0.0308,0.0067,975
12/21/2018,MSFT181221C00094000,10.35,0,15.4,18.5,0,0.6266,0.8683,0.0126,41,94.000,MSFT181221P00094000,0.21,0.06,0.15,0.2,13,0.3725,-0.0361,0.0079,1251
12/21/2018,MSFT181221C00095000,16.15,-0.15,15.45,15.7,87,0.5253,0.8897,0.0133,840,95.000,MSFT181221P00095000,0.17,-0.015,0.17,0.23,189,0.3619,-0.0414,0.009,7562
12/21/2018,MSFT181221C00096000,14.85,0,14.45,14.75,0,0.4982,0.8847,0.0144,90,96.000,MSFT181221P00096000,0.22,0.01,0.21,0.27,116,0.3527,-0.0488,0.0106,527
12/21/2018,MSFT181221C00097000,14.27,0,12.3,14.25,0,0.4807,0.875,0.0158,63,97.000,MSFT181221P00097000,0.26,0.015,0.24,0.31,10,0.3448,-0.0581,0.0124,420
12/21/2018,MSFT181221C00097500,13.7,-0.2,13.05,13.3,2,0.4618,0.8754,0.0164,951,97.500,MSFT181221P00097500,0.28,0.015,0.26,0.33,100,0.3399,-0.063,0.0134,6254
12/21/2018,MSFT181221C00098000,12.6,-0.825,12.55,12.9,3,0.4526,0.8702,0.0172,157,98.000,MSFT181221P00098000,0.3,0.01,0.29,0.36,56,0.3349,-0.069,0.0146,1116
12/21/2018,MSFT181221C00099000,11.1,-1.35,11.6,11.9,1,0.4337,0.8592,0.019,33,99.000,MSFT181221P00099000,0.37,0.03,0.35,0.42,50,0.3265,-0.0819,0.0171,1072
12/21/2018,MSFT181221C00100000,11.01,-0.54,10.7,10.95,82,0.4255,0.8399,0.0211,2781,100.000,MSFT181221P00100000,0.43,0.015,0.43,0.49,723,0.3168,-0.0962,0.0199,17871
12/21/2018,MSFT181221C00101000,10.2,-0.425,9.8,10,6,0.4113,0.8228,0.0233,141,101.000,MSFT181221P00101000,0.51,0.03,0.52,0.57,85,0.3088,-0.1142,0.0231,1143
12/21/2018,MSFT181221C00102000,9.57,-0.155,8.9,9.1,13,0.3853,0.8116,0.0259,307,102.000,MSFT181221P00102000,0.56,-0.02,0.62,0.69,108,0.3006,-0.1353,0.0267,893
12/21/2018,MSFT181221C00103000,8.45,-0.4,8.05,8.25,9,0.378,0.7847,0.0286,475,103.000,MSFT181221P00103000,0.76,0.07,0.76,0.82,510,0.2927,-0.1601,0.0307,1061
12/21/2018,MSFT181221C00104000,7.6,-0.375,7.2,7.4,45,0.3617,0.7614,0.0316,566,104.000,MSFT181221P00104000,0.88,0.05,0.91,0.97,610,0.285,-0.1892,0.0351,1275
12/21/2018,MSFT181221C00105000,6.57,-0.58,6.4,6.6,397,0.3498,0.7327,0.0347,13830,105.000,MSFT181221P00105000,1,0.005,1.09,1.16,890,0.2772,-0.2226,0.0397,20705
12/21/2018,MSFT181221C00106000,5.8,-0.525,5.65,5.8,238,0.3371,0.7007,0.0381,1581,106.000,MSFT181221P00106000,1.22,0.03,1.31,1.38,145,0.2697,-0.2613,0.0445,1246
12/21/2018,MSFT181221C00107000,5.34,-0.235,4.9,5.05,70,0.3228,0.6681,0.0415,795,107.000,MSFT181221P00107000,1.4,-0.015,1.56,1.63,439,0.2616,-0.3046,0.0494,926
12/21/2018,MSFT181221C00108000,4.3,-0.55,4.2,4.35,219,0.3135,0.6246,0.0447,2041,108.000,MSFT181221P00108000,1.7,0.01,1.87,1.92,316,0.2537,-0.3535,0.0541,952
12/21/2018,MSFT181221C00109000,4,-0.15,3.55,3.7,117,0.3013,0.5803,0.0479,809,109.000,MSFT181221P00109000,2.17,0.165,2.21,2.28,110,0.2456,-0.4077,0.0584,597
12/21/2018,MSFT181221C00110000,3.1,-0.425,2.98,3.1,2511,0.2923,0.5317,0.0503,19392,110.000,MSFT181221P00110000,2.62,0.25,2.61,2.69,985,0.2366,-0.4669,0.0621,6509
12/21/2018,MSFT181221C00111000,2.5,-0.445,2.44,2.54,4856,0.2859,0.4804,0.0515,11243,111.000,MSFT181221P00111000,2.87,0.075,3.05,3.2,188,0.2285,-0.5308,0.0643,828
12/21/2018,MSFT181221C00112000,2.09,-0.335,1.98,2.06,1841,0.278,0.4271,0.0521,2418,112.000,MSFT181221P00112000,3.4,0.1,3.6,3.7,47,0.2186,-0.5988,0.0653,422
12/21/2018,MSFT181221C00113000,1.73,-0.225,1.59,1.65,482,0.2712,0.3732,0.0516,1302,113.000,MSFT181221P00113000,4.19,0.39,4.15,4.3,24,0.208,-0.6699,0.0643,317
12/21/2018,MSFT181221C00114000,1.36,-0.205,1.23,1.3,313,0.2653,0.3202,0.0498,1078,114.000,MSFT181221P00114000,4.55,0.125,4.8,4.95,6,0.1998,-0.7387,0.0601,89
12/21/2018,MSFT181221C00115000,0.99,-0.235,0.94,1,5343,0.259,0.2685,0.047,26656,115.000,MSFT181221P00115000,5.2,0.1,5.55,5.7,88,0.1807,-0.8182,0.054,2522
12/21/2018,MSFT181221C00116000,0.78,-0.16,0.71,0.76,882,0.252,0.2214,0.0435,3412,116.000,MSFT181221P00116000,6.1,0.3,6.3,6.5,15,0.1568,-0.8993,0.0415,44
